,date,time,customer_no,location
1763,2020-04-09,08:23:00,34,fruit
1764,2020-04-09,08:24:00,32,drinks
1765,2020-04-09,08:24:00,42,dairy
1766,2020-04-09,08:25:00,32,spices
1767,2020-04-09,08:25:00,42,drinks
1768,2020-04-09,08:26:00,34,drinks
1769,2020-04-09,08:27:00,33,dairy
1770,2020-04-09,08:28:00,32,dairy
1771,2020-04-09,08:28:00,41,fruit
1772,2020-04-09,08:29:00,34,fruit
1773,2020-04-09,08:29:00,41,checkout
1774,2020-04-09,08:29:00,42,checkout
1775,2020-04-09,08:30:00,44,fruit
1776,2020-04-09,08:31:00,32,checkout
1777,2020-04-09,08:31:00,33,spices
1778,2020-04-09,08:31:00,34,dairy
1779,2020-04-09,08:31:00,43,fruit
1780,2020-04-09,08:32:00,30,dairy
1781,2020-04-09,08:32:00,34,checkout
1782,2020-04-09,08:32:00,45,drinks
1783,2020-04-09,08:33:00,33,checkout
1784,2020-04-09,08:33:00,47,spices
1785,2020-04-09,08:34:00,30,checkout
1786,2020-04-09,08:34:00,43,checkout
1787,2020-04-09,08:34:00,47,fruit
1788,2020-04-09,08:35:00,35,dairy
1789,2020-04-09,08:36:00,40,fruit
1790,2020-04-09,08:36:00,45,checkout
1791,2020-04-09,08:37:00,39,spices
1792,2020-04-09,08:37:00,46,drinks
1793,2020-04-09,08:37:00,46,checkout
1794,2020-04-09,08:37:00,49,dairy
1795,2020-04-09,08:38:00,35,drinks
1796,2020-04-09,08:38:00,35,checkout
1797,2020-04-09,08:38:00,39,drinks
1798,2020-04-09,08:38:00,40,spices
1799,2020-04-09,08:38:00,44,dairy
1800,2020-04-09,08:38:00,47,drinks
1801,2020-04-09,08:39:00,38,dairy
1802,2020-04-09,08:39:00,39,spices
1803,2020-04-09,08:39:00,47,spices
1804,2020-04-09,08:39:00,48,drinks
1805,2020-04-09,08:39:00,49,fruit
1806,2020-04-09,08:40:00,39,drinks
1807,2020-04-09,08:40:00,40,fruit
1808,2020-04-09,08:42:00,44,checkout
1809,2020-04-09,08:42:00,52,fruit
1810,2020-04-09,08:42:00,53,fruit
1811,2020-04-09,08:43:00,38,checkout
1812,2020-04-09,08:43:00,47,drinks
1813,2020-04-09,08:43:00,49,dairy
1814,2020-04-09,08:43:00,49,checkout
1815,2020-04-09,08:44:00,39,checkout
1816,2020-04-09,08:44:00,40,checkout
1817,2020-04-09,08:44:00,47,checkout
1818,2020-04-09,08:45:00,51,dairy
1819,2020-04-09,08:45:00,52,checkout
1820,2020-04-09,08:46:00,53,checkout
1821,2020-04-09,08:47:00,37,fruit
1822,2020-04-09,08:47:00,48,fruit
1823,2020-04-09,08:48:00,37,spices
1824,2020-04-09,08:48:00,48,spices
1825,2020-04-09,08:51:00,48,dairy
1826,2020-04-09,08:52:00,37,dairy
1827,2020-04-09,08:52:00,48,spices
1828,2020-04-09,08:52:00,56,dairy
1829,2020-04-09,08:53:00,51,spices
1830,2020-04-09,08:54:00,50,fruit
1831,2020-04-09,08:54:00,55,spices
1832,2020-04-09,08:55:00,55,drinks
1833,2020-04-09,08:56:00,37,fruit
1834,2020-04-09,08:56:00,48,checkout
1835,2020-04-09,08:56:00,50,spices
1836,2020-04-09,08:56:00,55,spices
1837,2020-04-09,08:56:00,56,drinks
1838,2020-04-09,08:56:00,64,dairy
1839,2020-04-09,08:57:00,36,dairy
1840,2020-04-09,08:57:00,55,drinks
1841,2020-04-09,08:57:00,55,checkout
1842,2020-04-09,08:57:00,56,checkout
1843,2020-04-09,08:57:00,62,fruit
1844,2020-04-09,08:57:00,64,fruit
1845,2020-04-09,08:58:00,37,spices
1846,2020-04-09,08:58:00,51,drinks
1847,2020-04-09,08:58:00,57,dairy
1848,2020-04-09,08:58:00,59,fruit
1849,2020-04-09,08:59:00,36,drinks
1850,2020-04-09,08:59:00,51,checkout
1851,2020-04-09,08:59:00,54,fruit
1852,2020-04-09,08:59:00,59,drinks
1853,2020-04-09,08:59:00,64,checkout
1854,2020-04-09,08:59:00,67,spices
1855,2020-04-09,09:00:00,54,checkout
1856,2020-04-09,09:00:00,59,spices
1857,2020-04-09,09:00:00,62,checkout
1858,2020-04-09,09:00:00,65,fruit
1859,2020-04-09,09:00:00,67,fruit
1860,2020-04-09,09:01:00,59,dairy
1861,2020-04-09,09:02:00,37,checkout
1862,2020-04-09,09:02:00,57,checkout
1863,2020-04-09,09:02:00,59,checkout
1864,2020-04-09,09:02:00,60,fruit
1865,2020-04-09,09:02:00,60,checkout
1866,2020-04-09,09:02:00,67,checkout
1867,2020-04-09,09:03:00,36,spices
1868,2020-04-09,09:03:00,58,spices
1869,2020-04-09,09:03:00,68,fruit
1870,2020-04-09,09:04:00,36,drinks
1871,2020-04-09,09:04:00,65,checkout
1872,2020-04-09,09:05:00,36,fruit
1873,2020-04-09,09:05:00,61,fruit
1874,2020-04-09,09:06:00,36,spices
1875,2020-04-09,09:07:00,58,checkout
1876,2020-04-09,09:08:00,36,drinks
1877,2020-04-09,09:09:00,61,checkout
1878,2020-04-09,09:09:00,63,drinks
1879,2020-04-09,09:10:00,66,drinks
1880,2020-04-09,09:12:00,50,dairy
1881,2020-04-09,09:12:00,63,spices
1882,2020-04-09,09:12:00,68,dairy
1883,2020-04-09,09:13:00,63,dairy
1884,2020-04-09,09:14:00,50,drinks
1885,2020-04-09,09:14:00,69,fruit
1886,2020-04-09,09:15:00,36,dairy
1887,2020-04-09,09:15:00,63,drinks
1888,2020-04-09,09:15:00,68,checkout
1889,2020-04-09,09:16:00,36,spices
1890,2020-04-09,09:17:00,63,fruit
1891,2020-04-09,09:18:00,36,dairy
1892,2020-04-09,09:18:00,63,checkout
1893,2020-04-09,09:18:00,69,checkout
1894,2020-04-09,09:19:00,66,fruit
1895,2020-04-09,09:20:00,50,dairy
1896,2020-04-09,09:20:00,66,spices
1897,2020-04-09,09:21:00,36,checkout
1898,2020-04-09,09:21:00,66,fruit
1899,2020-04-09,09:23:00,50,checkout
1900,2020-04-09,09:25:00,71,spices
1901,2020-04-09,09:25:00,72,dairy
1902,2020-04-09,09:26:00,66,dairy
1903,2020-04-09,09:26:00,66,checkout
1904,2020-04-09,09:26:00,70,dairy
1905,2020-04-09,09:26:00,73,fruit
1906,2020-04-09,09:27:00,73,spices
1907,2020-04-09,09:27:00,74,fruit
1908,2020-04-09,09:28:00,71,drinks
1909,2020-04-09,09:28:00,72,drinks
1910,2020-04-09,09:29:00,71,checkout
1911,2020-04-09,09:29:00,73,drinks
1912,2020-04-09,09:29:00,76,fruit
1913,2020-04-09,09:30:00,76,checkout
1914,2020-04-09,09:31:00,73,fruit
1915,2020-04-09,09:31:00,74,checkout
1916,2020-04-09,09:31:00,75,dairy
1917,2020-04-09,09:32:00,72,checkout
1918,2020-04-09,09:32:00,73,spices
1919,2020-04-09,09:33:00,73,dairy
1920,2020-04-09,09:33:00,75,fruit
1921,2020-04-09,09:34:00,73,fruit
1922,2020-04-09,09:36:00,70,fruit
1923,2020-04-09,09:36:00,73,checkout
1924,2020-04-09,09:36:00,75,checkout
1925,2020-04-09,09:36:00,78,dairy
1926,2020-04-09,09:37:00,70,checkout
1927,2020-04-09,09:39:00,77,drinks
1928,2020-04-09,09:39:00,78,checkout
1929,2020-04-09,09:43:00,77,checkout
1930,2020-04-09,09:44:00,79,drinks
1931,2020-04-09,09:45:00,82,spices
1932,2020-04-09,09:46:00,79,checkout
1933,2020-04-09,09:46:00,82,dairy
1934,2020-04-09,09:47:00,82,spices
1935,2020-04-09,09:49:00,82,dairy
1936,2020-04-09,09:50:00,80,spices
1937,2020-04-09,09:50:00,82,checkout
1938,2020-04-09,09:52:00,80,drinks
1939,2020-04-09,09:52:00,81,fruit
1940,2020-04-09,09:53:00,80,spices
1941,2020-04-09,09:53:00,81,checkout
1942,2020-04-09,09:53:00,83,drinks
1943,2020-04-09,09:55:00,80,dairy
1944,2020-04-09,09:57:00,83,checkout
1945,2020-04-09,09:58:00,80,checkout
1946,2020-04-09,09:58:00,84,dairy
1947,2020-04-09,09:58:00,84,checkout
1948,2020-04-09,09:59:00,85,drinks
1949,2020-04-09,10:00:00,85,checkout
1950,2020-04-09,10:03:00,86,drinks
1951,2020-04-09,10:03:00,86,checkout
1952,2020-04-09,10:09:00,89,spices
1953,2020-04-09,10:10:00,89,drinks
1954,2020-04-09,10:11:00,89,spices
1955,2020-04-09,10:11:00,90,drinks
1956,2020-04-09,10:13:00,90,spices
1957,2020-04-09,10:14:00,89,dairy
1958,2020-04-09,10:14:00,90,dairy
1959,2020-04-09,10:14:00,91,dairy
1960,2020-04-09,10:14:00,92,drinks
1961,2020-04-09,10:14:00,92,checkout
1962,2020-04-09,10:15:00,87,dairy
1963,2020-04-09,10:15:00,89,checkout
1964,2020-04-09,10:15:00,93,fruit
1965,2020-04-09,10:16:00,87,fruit
1966,2020-04-09,10:16:00,90,spices
1967,2020-04-09,10:16:00,93,dairy
1968,2020-04-09,10:18:00,90,dairy
1969,2020-04-09,10:18:00,90,checkout
1970,2020-04-09,10:19:00,93,spices
1971,2020-04-09,10:20:00,96,fruit
1972,2020-04-09,10:21:00,91,fruit
1973,2020-04-09,10:21:00,93,drinks
1974,2020-04-09,10:21:00,95,spices
1975,2020-04-09,10:21:00,96,checkout
1976,2020-04-09,10:23:00,87,dairy
1977,2020-04-09,10:23:00,93,fruit
1978,2020-04-09,10:24:00,91,checkout
1979,2020-04-09,10:24:00,94,fruit
1980,2020-04-09,10:25:00,87,spices
1981,2020-04-09,10:26:00,95,drinks
1982,2020-04-09,10:27:00,87,fruit
1983,2020-04-09,10:27:00,88,spices
1984,2020-04-09,10:28:00,88,drinks
1985,2020-04-09,10:28:00,94,checkout
1986,2020-04-09,10:29:00,87,checkout
1987,2020-04-09,10:29:00,95,checkout
1988,2020-04-09,10:31:00,88,checkout
1989,2020-04-09,10:31:00,93,dairy
1990,2020-04-09,10:32:00,93,spices
1991,2020-04-09,10:33:00,93,dairy
1992,2020-04-09,10:33:00,98,fruit
1993,2020-04-09,10:33:00,100,fruit
1994,2020-04-09,10:34:00,93,fruit
1995,2020-04-09,10:34:00,97,drinks
1996,2020-04-09,10:34:00,97,checkout
1997,2020-04-09,10:34:00,99,dairy
1998,2020-04-09,10:35:00,93,spices
1999,2020-04-09,10:35:00,99,drinks
2000,2020-04-09,10:36:00,93,drinks
2001,2020-04-09,10:36:00,99,fruit
2002,2020-04-09,10:38:00,99,checkout
2003,2020-04-09,10:38:00,100,drinks
2004,2020-04-09,10:40:00,93,checkout
2005,2020-04-09,10:41:00,100,checkout
2006,2020-04-09,10:45:00,98,dairy
2007,2020-04-09,10:46:00,103,fruit
2008,2020-04-09,10:47:00,101,drinks
2009,2020-04-09,10:47:00,103,dairy
2010,2020-04-09,10:48:00,102,drinks
2011,2020-04-09,10:48:00,102,checkout
2012,2020-04-09,10:48:00,103,fruit
2013,2020-04-09,10:49:00,98,checkout
2014,2020-04-09,10:51:00,101,checkout
2015,2020-04-09,10:51:00,103,dairy
2016,2020-04-09,10:51:00,104,drinks
2017,2020-04-09,10:52:00,104,checkout
2018,2020-04-09,10:53:00,103,checkout
2019,2020-04-09,11:02:00,108,spices
2020,2020-04-09,11:04:00,109,dairy
2021,2020-04-09,11:05:00,108,checkout
2022,2020-04-09,11:06:00,105,drinks
2023,2020-04-09,11:06:00,107,spices
2024,2020-04-09,11:06:00,109,drinks
2025,2020-04-09,11:07:00,105,checkout
2026,2020-04-09,11:09:00,107,checkout
2027,2020-04-09,11:09:00,109,checkout
2028,2020-04-09,11:10:00,111,spices
2029,2020-04-09,11:11:00,111,drinks
2030,2020-04-09,11:14:00,106,spices
2031,2020-04-09,11:14:00,110,fruit
2032,2020-04-09,11:15:00,106,fruit
2033,2020-04-09,11:15:00,111,checkout
2034,2020-04-09,11:16:00,110,checkout
2035,2020-04-09,11:17:00,106,checkout
2036,2020-04-09,11:24:00,112,spices
2037,2020-04-09,11:24:00,113,dairy
2038,2020-04-09,11:24:00,113,checkout
2039,2020-04-09,11:25:00,112,dairy
2040,2020-04-09,11:25:00,112,checkout
2041,2020-04-09,11:27:00,117,drinks
2042,2020-04-09,11:28:00,117,fruit
2043,2020-04-09,11:29:00,114,spices
2044,2020-04-09,11:30:00,119,spices
2045,2020-04-09,11:31:00,114,checkout
2046,2020-04-09,11:31:00,115,fruit
2047,2020-04-09,11:32:00,117,dairy
2048,2020-04-09,11:32:00,118,fruit
2049,2020-04-09,11:34:00,118,checkout
2050,2020-04-09,11:34:00,119,dairy
2051,2020-04-09,11:35:00,115,checkout
2052,2020-04-09,11:35:00,116,dairy
2053,2020-04-09,11:35:00,119,spices
2054,2020-04-09,11:36:00,116,fruit
2055,2020-04-09,11:36:00,117,checkout
2056,2020-04-09,11:37:00,116,drinks
2057,2020-04-09,11:38:00,116,fruit
2058,2020-04-09,11:41:00,116,checkout
2059,2020-04-09,11:41:00,119,dairy
2060,2020-04-09,11:41:00,119,checkout
2061,2020-04-09,11:41:00,120,spices
2062,2020-04-09,11:42:00,120,dairy
2063,2020-04-09,11:43:00,120,drinks
2064,2020-04-09,11:46:00,120,checkout
2065,2020-04-09,11:48:00,121,fruit
2066,2020-04-09,11:48:00,121,checkout
2067,2020-04-09,11:48:00,122,dairy
2068,2020-04-09,11:50:00,126,fruit
2069,2020-04-09,11:51:00,122,checkout
2070,2020-04-09,11:54:00,124,fruit
2071,2020-04-09,11:54:00,128,fruit
2072,2020-04-09,11:55:00,126,drinks
2073,2020-04-09,11:56:00,125,dairy
2074,2020-04-09,11:57:00,124,dairy
2075,2020-04-09,11:57:00,125,checkout
2076,2020-04-09,11:57:00,126,checkout
2077,2020-04-09,11:57:00,129,drinks
2078,2020-04-09,11:58:00,128,drinks
2079,2020-04-09,11:59:00,127,fruit
2080,2020-04-09,11:59:00,129,checkout
2081,2020-04-09,12:00:00,131,dairy
2082,2020-04-09,12:00:00,133,fruit
2083,2020-04-09,12:01:00,124,checkout
2084,2020-04-09,12:02:00,127,drinks
2085,2020-04-09,12:02:00,128,fruit
2086,2020-04-09,12:02:00,130,fruit
2087,2020-04-09,12:02:00,131,checkout
2088,2020-04-09,12:02:00,137,spices
2089,2020-04-09,12:03:00,137,drinks
2090,2020-04-09,12:03:00,137,checkout
2091,2020-04-09,12:04:00,123,dairy
2092,2020-04-09,12:04:00,132,dairy
2093,2020-04-09,12:04:00,133,checkout
2094,2020-04-09,12:04:00,135,fruit
2095,2020-04-09,12:05:00,127,checkout
2096,2020-04-09,12:05:00,128,checkout
2097,2020-04-09,12:05:00,136,drinks
2098,2020-04-09,12:05:00,136,checkout
2099,2020-04-09,12:06:00,130,dairy
2100,2020-04-09,12:06:00,135,checkout
2101,2020-04-09,12:07:00,130,spices
2102,2020-04-09,12:08:00,123,checkout
2103,2020-04-09,12:08:00,132,checkout
2104,2020-04-09,12:12:00,130,drinks
2105,2020-04-09,12:17:00,130,fruit
2106,2020-04-09,12:18:00,130,spices
2107,2020-04-09,12:20:00,134,drinks
2108,2020-04-09,12:20:00,134,checkout
2109,2020-04-09,12:21:00,130,dairy
2110,2020-04-09,12:23:00,130,drinks
2111,2020-04-09,12:24:00,130,spices
2112,2020-04-09,12:24:00,138,spices
2113,2020-04-09,12:25:00,130,drinks
2114,2020-04-09,12:25:00,138,drinks
2115,2020-04-09,12:26:00,130,checkout
2116,2020-04-09,12:29:00,138,checkout
2117,2020-04-09,12:31:00,139,drinks
2118,2020-04-09,12:32:00,139,checkout
2119,2020-04-09,12:34:00,141,dairy
2120,2020-04-09,12:35:00,141,spices
2121,2020-04-09,12:36:00,141,fruit
2122,2020-04-09,12:36:00,142,spices
2123,2020-04-09,12:39:00,141,dairy
2124,2020-04-09,12:39:00,141,checkout
2125,2020-04-09,12:39:00,142,dairy
2126,2020-04-09,12:43:00,142,checkout
2127,2020-04-09,12:44:00,143,dairy
2128,2020-04-09,12:45:00,148,dairy
2129,2020-04-09,12:46:00,143,checkout
2130,2020-04-09,12:46:00,148,checkout
2131,2020-04-09,12:46:00,149,fruit
2132,2020-04-09,12:47:00,140,dairy
2133,2020-04-09,12:47:00,149,dairy
2134,2020-04-09,12:48:00,145,fruit
2135,2020-04-09,12:49:00,149,checkout
2136,2020-04-09,12:49:00,150,fruit
2137,2020-04-09,12:50:00,146,spices
2138,2020-04-09,12:50:00,151,dairy
2139,2020-04-09,12:50:00,151,checkout
2140,2020-04-09,12:51:00,140,fruit
2141,2020-04-09,12:51:00,145,dairy
2142,2020-04-09,12:51:00,150,drinks
2143,2020-04-09,12:53:00,140,checkout
2144,2020-04-09,12:53:00,146,checkout
2145,2020-04-09,12:53:00,147,spices
2146,2020-04-09,12:53:00,150,fruit
2147,2020-04-09,12:54:00,152,dairy
2148,2020-04-09,12:54:00,152,checkout
2149,2020-04-09,12:55:00,147,drinks
2150,2020-04-09,12:57:00,150,checkout
2151,2020-04-09,12:58:00,144,drinks
2152,2020-04-09,12:58:00,144,checkout
2153,2020-04-09,12:58:00,147,checkout
2154,2020-04-09,13:01:00,145,drinks
2155,2020-04-09,13:02:00,145,checkout
2156,2020-04-09,13:04:00,153,fruit
2157,2020-04-09,13:07:00,153,spices
2158,2020-04-09,13:08:00,153,dairy
2159,2020-04-09,13:09:00,154,fruit
2160,2020-04-09,13:09:00,158,dairy
2161,2020-04-09,13:10:00,153,spices
2162,2020-04-09,13:10:00,154,checkout
2163,2020-04-09,13:10:00,155,dairy
2164,2020-04-09,13:11:00,155,fruit
2165,2020-04-09,13:12:00,153,drinks
2166,2020-04-09,13:12:00,158,checkout
2167,2020-04-09,13:13:00,153,spices
2168,2020-04-09,13:14:00,153,dairy
2169,2020-04-09,13:16:00,159,drinks
2170,2020-04-09,13:18:00,153,drinks
2171,2020-04-09,13:19:00,153,checkout
2172,2020-04-09,13:19:00,155,spices
2173,2020-04-09,13:20:00,156,drinks
2174,2020-04-09,13:21:00,156,spices
2175,2020-04-09,13:21:00,159,fruit
2176,2020-04-09,13:22:00,156,fruit
2177,2020-04-09,13:23:00,155,checkout
2178,2020-04-09,13:24:00,157,dairy
2179,2020-04-09,13:24:00,160,drinks
2180,2020-04-09,13:24:00,163,fruit
2181,2020-04-09,13:25:00,156,dairy
2182,2020-04-09,13:25:00,159,checkout
2183,2020-04-09,13:25:00,163,dairy
2184,2020-04-09,13:26:00,160,fruit
2185,2020-04-09,13:26:00,161,fruit
2186,2020-04-09,13:26:00,163,drinks
2187,2020-04-09,13:27:00,157,checkout
2188,2020-04-09,13:27:00,161,dairy
2189,2020-04-09,13:28:00,156,fruit
2190,2020-04-09,13:28:00,162,fruit
2191,2020-04-09,13:28:00,163,checkout
2192,2020-04-09,13:28:00,166,dairy
2193,2020-04-09,13:29:00,161,spices
2194,2020-04-09,13:30:00,156,drinks
2195,2020-04-09,13:30:00,160,checkout
2196,2020-04-09,13:30:00,164,fruit
2197,2020-04-09,13:30:00,170,fruit
2198,2020-04-09,13:31:00,165,fruit
2199,2020-04-09,13:31:00,166,fruit
2200,2020-04-09,13:31:00,170,checkout
2201,2020-04-09,13:32:00,156,fruit
2202,2020-04-09,13:33:00,161,checkout
2203,2020-04-09,13:33:00,162,dairy
2204,2020-04-09,13:33:00,166,spices
2205,2020-04-09,13:34:00,166,dairy
2206,2020-04-09,13:34:00,169,fruit
2207,2020-04-09,13:34:00,171,fruit
2208,2020-04-09,13:35:00,162,drinks
2209,2020-04-09,13:35:00,162,checkout
2210,2020-04-09,13:35:00,165,checkout
2211,2020-04-09,13:35:00,166,spices
2212,2020-04-09,13:35:00,167,fruit
2213,2020-04-09,13:36:00,164,dairy
2214,2020-04-09,13:36:00,169,drinks
2215,2020-04-09,13:36:00,173,fruit
2216,2020-04-09,13:37:00,156,spices
2217,2020-04-09,13:37:00,167,dairy
2218,2020-04-09,13:38:00,156,dairy
2219,2020-04-09,13:38:00,169,checkout
2220,2020-04-09,13:38:00,171,checkout
2221,2020-04-09,13:39:00,156,spices
2222,2020-04-09,13:39:00,164,checkout
2223,2020-04-09,13:39:00,166,checkout
2224,2020-04-09,13:40:00,173,drinks
2225,2020-04-09,13:40:00,177,fruit
2226,2020-04-09,13:41:00,167,checkout
2227,2020-04-09,13:41:00,177,drinks
2228,2020-04-09,13:41:00,179,fruit
2229,2020-04-09,13:41:00,180,fruit
2230,2020-04-09,13:42:00,156,checkout
2231,2020-04-09,13:43:00,172,fruit
2232,2020-04-09,13:43:00,176,fruit
2233,2020-04-09,13:43:00,177,spices
2234,2020-04-09,13:44:00,176,drinks
2235,2020-04-09,13:44:00,177,dairy
2236,2020-04-09,13:44:00,181,fruit
2237,2020-04-09,13:46:00,172,dairy
2238,2020-04-09,13:46:00,177,spices
2239,2020-04-09,13:47:00,176,checkout
2240,2020-04-09,13:48:00,173,dairy
2241,2020-04-09,13:48:00,180,drinks
2242,2020-04-09,13:48:00,181,dairy
2243,2020-04-09,13:49:00,175,dairy
2244,2020-04-09,13:50:00,172,checkout
2245,2020-04-09,13:50:00,179,drinks
2246,2020-04-09,13:51:00,168,fruit
2247,2020-04-09,13:51:00,180,checkout
2248,2020-04-09,13:52:00,173,drinks
2249,2020-04-09,13:52:00,174,dairy
2250,2020-04-09,13:52:00,175,checkout
2251,2020-04-09,13:52:00,178,dairy
2252,2020-04-09,13:52:00,181,fruit
2253,2020-04-09,13:53:00,168,checkout
2254,2020-04-09,13:53:00,178,checkout
2255,2020-04-09,13:54:00,179,spices
2256,2020-04-09,13:54:00,182,fruit
2257,2020-04-09,13:55:00,173,checkout
2258,2020-04-09,13:55:00,177,dairy
2259,2020-04-09,13:55:00,181,checkout
2260,2020-04-09,13:56:00,179,dairy
2261,2020-04-09,13:56:00,182,checkout
2262,2020-04-09,13:58:00,174,fruit
2263,2020-04-09,13:58:00,177,checkout
2264,2020-04-09,14:01:00,174,checkout
2265,2020-04-09,14:01:00,186,fruit
2266,2020-04-09,14:01:00,190,dairy
2267,2020-04-09,14:02:00,184,dairy
2268,2020-04-09,14:02:00,185,fruit
2269,2020-04-09,14:02:00,186,drinks
2270,2020-04-09,14:02:00,190,checkout
2271,2020-04-09,14:02:00,191,spices
2272,2020-04-09,14:02:00,191,checkout
2273,2020-04-09,14:03:00,185,checkout
2274,2020-04-09,14:04:00,179,drinks
2275,2020-04-09,14:04:00,184,checkout
2276,2020-04-09,14:04:00,189,drinks
2277,2020-04-09,14:06:00,188,drinks
2278,2020-04-09,14:06:00,189,checkout
2279,2020-04-09,14:07:00,186,spices
2280,2020-04-09,14:07:00,188,spices
2281,2020-04-09,14:08:00,179,checkout
2282,2020-04-09,14:08:00,188,drinks
2283,2020-04-09,14:10:00,187,dairy
2284,2020-04-09,14:11:00,186,checkout
2285,2020-04-09,14:11:00,187,spices
2286,2020-04-09,14:11:00,188,spices
2287,2020-04-09,14:11:00,193,spices
2288,2020-04-09,14:12:00,187,drinks
2289,2020-04-09,14:12:00,188,checkout
2290,2020-04-09,14:12:00,194,fruit
2291,2020-04-09,14:13:00,187,checkout
2292,2020-04-09,14:14:00,193,checkout
2293,2020-04-09,14:15:00,196,fruit
2294,2020-04-09,14:16:00,183,dairy
2295,2020-04-09,14:16:00,196,spices
2296,2020-04-09,14:17:00,183,fruit
2297,2020-04-09,14:17:00,197,fruit
2298,2020-04-09,14:18:00,195,drinks
2299,2020-04-09,14:19:00,192,fruit
2300,2020-04-09,14:19:00,194,dairy
2301,2020-04-09,14:20:00,195,checkout
2302,2020-04-09,14:20:00,197,spices
2303,2020-04-09,14:21:00,197,drinks
2304,2020-04-09,14:22:00,192,checkout
2305,2020-04-09,14:22:00,197,dairy
2306,2020-04-09,14:26:00,183,dairy
2307,2020-04-09,14:26:00,194,fruit
2308,2020-04-09,14:26:00,196,dairy
2309,2020-04-09,14:26:00,197,spices
2310,2020-04-09,14:26:00,198,dairy
2311,2020-04-09,14:27:00,197,dairy
2312,2020-04-09,14:28:00,197,dairy
2313,2020-04-09,14:28:00,198,checkout
2314,2020-04-09,14:28:00,199,dairy
2315,2020-04-09,14:29:00,194,checkout
2316,2020-04-09,14:29:00,199,fruit
2317,2020-04-09,14:30:00,196,checkout
2318,2020-04-09,14:31:00,201,spices
2319,2020-04-09,14:32:00,199,dairy
2320,2020-04-09,14:32:00,204,dairy
2321,2020-04-09,14:32:00,204,checkout
2322,2020-04-09,14:33:00,201,drinks
2323,2020-04-09,14:33:00,206,fruit
2324,2020-04-09,14:34:00,197,drinks
2325,2020-04-09,14:35:00,183,fruit
2326,2020-04-09,14:35:00,201,fruit
2327,2020-04-09,14:35:00,205,dairy
2328,2020-04-09,14:35:00,206,checkout
2329,2020-04-09,14:36:00,199,spices
2330,2020-04-09,14:36:00,205,drinks
2331,2020-04-09,14:37:00,197,checkout
2332,2020-04-09,14:37:00,202,dairy
2333,2020-04-09,14:37:00,205,checkout
2334,2020-04-09,14:38:00,183,checkout
2335,2020-04-09,14:39:00,200,dairy
2336,2020-04-09,14:39:00,201,checkout
2337,2020-04-09,14:40:00,199,checkout
2338,2020-04-09,14:40:00,200,checkout
2339,2020-04-09,14:40:00,202,checkout
2340,2020-04-09,14:41:00,207,fruit
2341,2020-04-09,14:43:00,207,drinks
2342,2020-04-09,14:46:00,207,checkout
2343,2020-04-09,14:47:00,209,fruit
2344,2020-04-09,14:49:00,209,spices
2345,2020-04-09,14:51:00,209,dairy
2346,2020-04-09,14:55:00,209,drinks
2347,2020-04-09,14:57:00,203,dairy
2348,2020-04-09,14:57:00,208,fruit
2349,2020-04-09,14:57:00,209,checkout
2350,2020-04-09,14:58:00,203,spices
2351,2020-04-09,14:58:00,208,checkout
2352,2020-04-09,15:00:00,203,checkout
2353,2020-04-09,15:05:00,211,fruit
2354,2020-04-09,15:05:00,213,drinks
2355,2020-04-09,15:07:00,213,checkout
2356,2020-04-09,15:08:00,211,dairy
2357,2020-04-09,15:11:00,211,fruit
2358,2020-04-09,15:11:00,215,fruit
2359,2020-04-09,15:12:00,211,dairy
2360,2020-04-09,15:12:00,215,checkout
2361,2020-04-09,15:13:00,211,spices
2362,2020-04-09,15:14:00,211,dairy
2363,2020-04-09,15:14:00,212,drinks
2364,2020-04-09,15:15:00,210,fruit
2365,2020-04-09,15:16:00,211,spices
2366,2020-04-09,15:16:00,212,spices
2367,2020-04-09,15:18:00,210,checkout
2368,2020-04-09,15:18:00,211,fruit
2369,2020-04-09,15:18:00,212,fruit
2370,2020-04-09,15:19:00,211,dairy
2371,2020-04-09,15:19:00,212,checkout
2372,2020-04-09,15:20:00,211,spices
2373,2020-04-09,15:26:00,211,dairy
2374,2020-04-09,15:26:00,214,drinks
2375,2020-04-09,15:27:00,214,fruit
2376,2020-04-09,15:27:00,214,checkout
2377,2020-04-09,15:30:00,211,checkout
2378,2020-04-09,15:32:00,216,drinks
2379,2020-04-09,15:33:00,218,spices
2380,2020-04-09,15:34:00,216,checkout
2381,2020-04-09,15:34:00,220,dairy
2382,2020-04-09,15:35:00,220,spices
2383,2020-04-09,15:35:00,221,spices
2384,2020-04-09,15:36:00,218,dairy
2385,2020-04-09,15:36:00,221,fruit
2386,2020-04-09,15:37:00,217,dairy
2387,2020-04-09,15:37:00,218,drinks
2388,2020-04-09,15:37:00,219,fruit
2389,2020-04-09,15:38:00,218,spices
2390,2020-04-09,15:40:00,220,drinks
2391,2020-04-09,15:41:00,217,checkout
2392,2020-04-09,15:41:00,219,checkout
2393,2020-04-09,15:42:00,220,checkout
2394,2020-04-09,15:42:00,221,drinks
2395,2020-04-09,15:43:00,218,drinks
2396,2020-04-09,15:43:00,221,dairy
2397,2020-04-09,15:43:00,222,dairy
2398,2020-04-09,15:44:00,221,spices
2399,2020-04-09,15:44:00,222,drinks
2400,2020-04-09,15:45:00,222,spices
2401,2020-04-09,15:46:00,221,checkout
2402,2020-04-09,15:47:00,226,drinks
